Message Type,Event Time,Ingestion Timestamp,Sequence Number,Latitude,Longitude,Altitude,Heading,Packet Status,Vehicle Speed,GPS Speed,GPS Odometer,FixQuality,Number of Satellites,Config Version,Firmware Version
GPS_MESSAGE,2023-11-21 20:42:07,2023-11-21 20:42:19,3,12.87603,79.76875,62,73,A,,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:42:07,2023-11-21 20:42:19,44289,12.87603,79.76875,62.7,73.25,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:42:13,2023-11-21 20:42:24,44290,12.87623,79.76936,60.5,61.2,V,0.0,,,StoredFix,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:42:19,2023-11-21 20:42:30,44291,12.8765,79.76993,63.799,74.08,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:42:25,2023-11-21 20:42:35,44292,12.8766,79.77029,63.799,70.7,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:42:31,2023-11-21 20:42:45,44293,12.87669,79.77063,63.5,71.95,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:42:37,2023-11-21 20:42:53,44294,12.87679,79.77112,61.4,80.51,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:42:43,2023-11-21 20:42:53,44295,12.87689,79.7715,61.299,77.12,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:42:49,2023-11-21 20:42:59,44296,12.87699,79.77195,62.099,75.55,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:42:55,2023-11-21 20:43:13,44297,12.87713,79.77259,61.0,75.94,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:43:01,2023-11-21 20:43:22,44298,12.8773,79.77331,59.599,75.18,A,0.0,,,FixOK,14,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:43:07,2023-11-21 20:43:22,11,12.87752,79.77403,59,72,A,,,,FixOK,12,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:43:07,2023-11-21 20:43:29,44299,12.87752,79.77403,59.7,72.41,A,0.0,,,FixOK,12,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:43:13,2023-11-21 20:43:29,44300,12.87769,79.77466,60.039,75.61,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:43:19,2023-11-21 20:43:34,44301,12.8778,79.77532,63.02,77.51,A,0.0,,,FixOK,12,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:43:25,2023-11-21 20:43:34,44302,12.87808,79.77603,60.219,65.23,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:43:31,2023-11-21 20:43:52,44303,12.87852,79.77686,56.479,62.43,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:43:37,2023-11-21 20:43:54,44304,12.87888,79.77757,58.099,60.47,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:43:43,2023-11-21 20:43:54,44305,12.87937,79.77849,58.2,60.4,A,0.0,,,FixOK,16,V_0115,DALCC00406
HEARTBEAT_MESSAGE,2023-11-21 20:43:45,2023-11-21 20:43:45,0,0.0,0.0,,,,,,,,,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:43:49,2023-11-21 20:44:00,44306,12.87996,79.77952,54.599,59.04,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:43:55,2023-11-21 20:44:05,44307,12.88024,79.78007,53.299,64.23,V,0.0,,,StoredFix,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:44:01,2023-11-21 20:44:11,44308,12.88075,79.781,55.599,59.2,A,0.0,,,FixOK,14,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:44:07,2023-11-21 20:44:18,3,12.88128,79.78191,56,60,A,,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:44:07,2023-11-21 20:44:18,44309,12.88128,79.78191,56.0,60.45,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:44:13,2023-11-21 20:44:22,44310,12.88192,79.78313,57.4,62.38,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:44:19,2023-11-21 20:44:30,44311,12.8825,79.78414,54.9,58.75,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:44:25,2023-11-21 20:44:35,44312,12.88309,79.78513,53.2,57.63,A,0.0,,,FixOK,14,V_0115,DALCC00406
HEARTBEAT_MESSAGE,2023-11-21 20:44:26,2023-11-21 20:44:26,0,0.0,0.0,,,,,,,,,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:44:31,2023-11-21 20:44:41,44313,12.88369,79.78608,54.0,57.13,A,0.0,,,FixOK,12,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:44:37,2023-11-21 20:44:47,44314,12.88429,79.78701,55.799,54.22,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:44:43,2023-11-21 20:44:53,44315,12.8849,79.78789,57.5,53.29,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:44:49,2023-11-21 20:45:19,44316,12.8856,79.78872,59.799,48.84,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:44:55,2023-11-21 20:45:19,44317,12.88628,79.78956,63.4,51.88,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:45:01,2023-11-21 20:45:31,44318,12.88696,79.79044,63.599,51.56,A,0.0,,,FixOK,15,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:45:07,2023-11-21 20:45:31,11,12.88759,79.79133,66,51,A,,,,FixOK,12,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:45:07,2023-11-21 20:46:00,44319,12.88759,79.79133,66.0,51.22,A,0.0,,,FixOK,12,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:45:13,2023-11-21 20:46:00,44320,12.88822,79.7921,67.199,49.34,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:45:19,2023-11-21 20:46:05,44321,12.88869,79.79262,66.199,52.27,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:45:25,2023-11-21 20:46:09,44322,12.88901,79.79297,67.0,48.61,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:45:31,2023-11-21 20:46:09,44323,12.88922,79.79313,68.8,36.91,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:45:37,2023-11-21 20:46:15,44324,12.88955,79.79349,70.699,44.9,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:45:43,2023-11-21 20:46:15,44325,12.88992,79.79385,71.199,42.74,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:45:49,2023-11-21 20:47:26,44326,12.8903,79.79412,69.8,36.2,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:45:55,2023-11-21 20:47:26,44327,12.8907,79.79439,69.099,36.22,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:46:01,2023-11-21 20:47:29,44328,12.89099,79.79468,67.099,41.0,A,0.0,,,FixOK,16,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:46:07,2023-11-21 20:48:14,2,12.89152,79.79509,65,42,A,,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:46:07,2023-11-21 20:48:14,44329,12.89152,79.79509,65.699,42.15,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:46:13,2023-11-21 20:48:21,44330,12.89211,79.79574,59.5,50.97,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:46:19,2023-11-21 20:48:21,44331,12.8926,79.79653,55.9,62.31,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:46:25,2023-11-21 20:48:25,44332,12.89293,79.79728,56.0,66.27,V,0.0,,,StoredFix,17,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:46:31,2023-11-21 20:48:25,44333,12.89342,79.79838,58.5,64.33,A,0.0,,,FixOK,17,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:46:37,2023-11-21 20:48:31,44334,12.8939,79.79937,58.799,65.52,A,0.0,,,FixOK,17,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:46:43,2023-11-21 20:48:34,44335,12.89437,79.80043,59.099,65.87,A,0.0,,,FixOK,17,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:46:49,2023-11-21 20:48:34,44336,12.89486,79.80152,58.699,65.44,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:46:55,2023-11-21 20:48:36,44337,12.89545,79.80279,58.799,59.61,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:47:01,2023-11-21 20:48:36,44338,12.89615,79.80379,56.9,52.34,A,0.0,,,FixOK,14,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:47:07,2023-11-21 20:48:39,8,12.89685,79.80476,52,56,A,,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:47:07,2023-11-21 20:48:39,44339,12.89685,79.80476,52.9,56.58,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:47:13,2023-11-21 20:48:42,44340,12.8975,79.80575,52.5,55.34,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:47:19,2023-11-21 20:48:44,44341,12.89816,79.80672,51.2,56.13,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:47:25,2023-11-21 20:48:44,44342,12.8988,79.80773,41.5,55.79,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:47:31,2023-11-21 20:48:48,44343,12.89937,79.80864,38.9,59.83,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:47:37,2023-11-21 20:48:48,44344,12.89981,79.80939,43.7,59.36,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:47:43,2023-11-21 20:48:51,44345,12.90021,79.81008,47.0,58.47,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:47:49,2023-11-21 20:48:54,44346,12.90063,79.81084,49.299,67.04,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:47:55,2023-11-21 20:48:54,44347,12.90099,79.81172,56.599,65.37,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:48:01,2023-11-21 20:48:56,44348,12.90143,79.81269,54.2,63.66,A,0.0,,,FixOK,17,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:48:07,2023-11-21 20:48:56,14,12.90177,79.81342,54,65,A,,,,FixOK,17,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:48:07,2023-11-21 20:48:59,44349,12.90177,79.81342,54.7,65.94,A,0.0,,,FixOK,17,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:48:13,2023-11-21 20:48:59,44350,12.90202,79.81398,55.599,62.7,A,0.0,,,FixOK,17,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:48:19,2023-11-21 20:49:01,44351,12.90235,79.81464,54.0,64.87,A,0.0,,,FixOK,17,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:48:25,2023-11-21 20:49:04,44352,12.90275,79.81538,49.2,61.7,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:48:31,2023-11-21 20:49:04,44353,12.90324,79.81634,46.4,60.61,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:48:37,2023-11-21 20:49:06,44354,12.90363,79.81708,41.7,63.9,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:48:43,2023-11-21 20:49:06,44355,12.90391,79.81769,40.419,71.08,V,0.0,,,StoredFix,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:48:49,2023-11-21 20:49:09,44356,12.90405,79.81848,37.019,87.61,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:48:55,2023-11-21 20:49:09,44357,12.90413,79.81908,36.539,80.47,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:49:01,2023-11-21 20:49:12,44358,12.90421,79.81984,35.199,83.0,A,0.0,,,FixOK,12,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:49:07,2023-11-21 20:49:17,5,12.90432,79.82065,33,80,A,,,,FixOK,11,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:49:07,2023-11-21 20:49:17,44359,12.90432,79.82065,33.819,80.31,A,0.0,,,FixOK,11,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:49:13,2023-11-21 20:49:23,44360,12.90448,79.82158,33.179,79.02,A,0.0,,,FixOK,11,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:49:19,2023-11-21 20:49:29,44361,12.90465,79.82241,33.599,79.33,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:49:25,2023-11-21 20:49:35,44362,12.90483,79.82339,36.9,77.26,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:49:31,2023-11-21 20:49:41,44363,12.9051,79.82456,39.2,77.97,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:49:37,2023-11-21 20:49:47,44364,12.90531,79.8254,39.7,72.23,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:49:43,2023-11-21 20:49:53,44365,12.90568,79.82641,40.099,67.66,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:49:49,2023-11-21 20:49:59,44366,12.90608,79.8274,42.4,67.87,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:49:55,2023-11-21 20:50:05,44367,12.90642,79.82832,44.099,70.16,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:50:01,2023-11-21 20:50:11,44368,12.90667,79.82917,43.4,76.72,A,0.0,,,FixOK,15,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:50:07,2023-11-21 20:50:17,0,12.90697,79.83014,44,71,A,,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:50:07,2023-11-21 20:50:17,44369,12.90697,79.83014,44.299,71.58,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:50:13,2023-11-21 20:50:23,44370,12.90715,79.83068,43.799,69.02,V,0.0,,,StoredFix,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:50:19,2023-11-21 20:50:29,44371,12.9074,79.83155,45.099,73.76,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:50:25,2023-11-21 20:50:35,44372,12.90769,79.83236,50.099,69.55,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:50:31,2023-11-21 20:50:41,44373,12.908,79.83319,54.5,67.98,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:50:37,2023-11-21 20:50:49,44374,12.90826,79.83382,55.979,58.86,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:50:43,2023-11-21 20:50:55,44375,12.90847,79.83413,58.299,71.31,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:50:49,2023-11-21 20:50:59,44376,12.90854,79.83437,59.64,75.3,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:50:55,2023-11-21 20:51:05,44377,12.9086,79.83457,59.099,69.02,V,0.0,,,StoredFix,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:51:01,2023-11-21 20:51:11,44378,12.90872,79.83496,58.2,75.13,A,0.0,,,FixOK,14,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:51:07,2023-11-21 20:51:17,10,12.90882,79.83535,58,75,A,,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:51:07,2023-11-21 20:51:17,44379,12.90882,79.83535,58.4,75.08,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:51:13,2023-11-21 20:51:24,44380,12.90901,79.83608,61.099,73.69,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:51:19,2023-11-21 20:51:29,44381,12.90925,79.83674,59.7,71.66,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:51:25,2023-11-21 20:51:35,44382,12.90937,79.83715,59.419,77.72,V,0.0,,,StoredFix,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:51:31,2023-11-21 20:51:41,44383,12.90953,79.83775,56.819,72.45,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:51:37,2023-11-21 20:51:47,44384,12.90964,79.83817,55.0,73.62,V,0.0,,,StoredFix,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:51:43,2023-11-21 20:51:53,44385,12.90979,79.83872,54.5,75.04,V,0.0,,,StoredFix,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:51:49,2023-11-21 20:51:59,44386,12.90988,79.8394,50.9,92.2,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:51:55,2023-11-21 20:52:05,44387,12.90994,79.83997,49.339,80.01,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:52:01,2023-11-21 20:52:10,44388,12.91006,79.84056,47.799,78.76,V,0.0,,,StoredFix,15,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:52:07,2023-11-21 20:52:17,4,12.91025,79.84157,50,77,A,,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:52:07,2023-11-21 20:52:17,44389,12.91025,79.84157,50.799,77.29,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:52:13,2023-11-21 20:52:23,44390,12.91044,79.84252,54.2,78.84,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:52:19,2023-11-21 20:52:29,44391,12.91065,79.84354,56.799,78.52,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:52:25,2023-11-21 20:52:35,44392,12.91086,79.84458,58.4,78.41,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:52:31,2023-11-21 20:52:41,44393,12.91105,79.84562,58.099,78.55,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:52:37,2023-11-21 20:52:47,44394,12.91127,79.84662,58.859,78.23,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:52:43,2023-11-21 20:52:53,44395,12.91147,79.84778,62.299,82.86,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:52:49,2023-11-21 20:52:59,44396,12.91157,79.84857,62.9,83.8,V,0.0,,,StoredFix,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:52:55,2023-11-21 20:53:05,44397,12.9117,79.84973,65.4,83.87,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:53:01,2023-11-21 20:53:11,44398,12.91178,79.85055,66.5,82.86,A,0.0,,,FixOK,14,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:53:07,2023-11-21 20:53:17,14,12.912,79.8514,65,71,A,,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:53:07,2023-11-21 20:53:17,44399,12.912,79.8514,65.599,71.76,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:53:13,2023-11-21 20:53:23,44400,12.91233,79.85224,68.199,66.22,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:53:19,2023-11-21 20:53:29,44401,12.91267,79.85305,70.599,67.31,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:53:25,2023-11-21 20:53:35,44402,12.9131,79.854,72.9,63.95,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:53:31,2023-11-21 20:53:41,44403,12.9134,79.85468,74.0,62.93,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:53:37,2023-11-21 20:53:47,44404,12.91374,79.85545,75.5,65.56,V,0.0,,,StoredFix,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:53:43,2023-11-21 20:53:53,44405,12.9141,79.85616,76.699,63.0,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:53:49,2023-11-21 20:53:59,44406,12.91441,79.85673,76.9,61.04,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:53:55,2023-11-21 20:54:05,44407,12.91488,79.85747,78.3,57.86,A,0.0,,,FixOK,16,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:54:01,2023-11-21 20:54:11,44408,12.91548,79.85828,78.4,44.15,A,0.0,,,FixOK,14,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:54:07,2023-11-21 20:55:10,8,12.9159,79.85886,76,56,A,,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:54:07,2023-11-21 20:55:13,44409,12.9159,79.85886,76.9,56.38,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:54:13,2023-11-21 20:55:13,44410,12.91631,79.85955,73.599,62.22,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:54:19,2023-11-21 20:55:16,44411,12.91673,79.86031,76.9,65.06,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:54:25,2023-11-21 20:55:16,44412,12.91708,79.86113,75.4,69.16,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:54:31,2023-11-21 20:56:05,44413,12.91736,79.86186,74.4,70.12,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:54:37,2023-11-21 20:56:08,44414,12.91768,79.86293,71.5,70.61,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:54:43,2023-11-21 20:56:08,44415,12.91789,79.8636,70.059,72.98,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:54:49,2023-11-21 20:56:11,44416,12.9181,79.86439,68.199,71.38,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:54:55,2023-11-21 20:56:11,44417,12.91842,79.86531,64.3,71.91,A,0.0,,,FixOK,13,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:55:01,2023-11-21 20:56:13,44418,12.91858,79.86599,63.599,80.65,A,0.0,,,FixOK,14,V_0115,DALCC00406
GPS_MESSAGE,2023-11-21 20:55:07,2023-11-21 20:56:13,14,12.91877,79.8667,62,72,A,,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:55:07,2023-11-21 20:56:16,44419,12.91877,79.8667,62.659,72.01,A,0.0,,,FixOK,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:55:13,2023-11-21 20:56:18,44420,12.91905,79.86739,60.799,67.48,V,0.0,,,StoredFix,14,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:55:19,2023-11-21 20:56:18,44421,12.91949,79.86849,56.9,67.47,A,0.0,,,FixOK,15,V_0115,DALCC00406
LCV_BS6_OBD2_PERIODIC,2023-11-21 20:55:25,2023-11-21 20:56:21,44422,12.91987,79.86946,59.099,69.33,A,0.0,,,FixOK,16,V_0115,DALCC00406
